,AppNumber,ApplicantType,ApprovedMatching,ApprovedOutright,AwardMatching,AwardOutright,BeginGrant,CouncilDate,Discipline,DisciplineCount,Division,EndGrant,InstCity,InstCountry,InstPostalCode,InstState,Institution,OrganizationType,OriginalAmount,Participant,ParticipantCount,PrimaryDiscipline,Program,ProjectDesc,ProjectTitle,SupplementCount,ToSupport,YearAwarded
634,FB-10089-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'History, General'}",1,Research Programs,1967-09-30T00:00:00,Worcester,USA,01610-1477,MA,Clark University,Center For Advanced Study/Research Institute,8140.0000,"{'Firstname': 'Daniel', 'Lastname': 'Borg', 'Institution': 'Clark University', 'City': 'Worcester', 'State': 'MA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"History, General",Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
635,FB-10093-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'History, General'}",1,Research Programs,1967-09-30T00:00:00,Pittsburgh,USA,15260-6133,PA,University of Pittsburgh,University,8140.0000,"{'Firstname': 'Robert', 'Lastname': 'Doherty', 'Institution': 'University of Pittsburgh', 'City': 'Pittsburgh', 'State': 'PA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"History, General",Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
636,FB-10099-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'History, General'}",1,Research Programs,1967-09-30T00:00:00,Rochester,USA,48063,MI,Oakland University,University,8140.0000,"{'Firstname': 'William', 'Lastname': 'Bryant', 'Institution': 'Oakland University', 'City': 'Rochester', 'State': 'MI', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"History, General",Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
637,FB-10103-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'U.S. History'},1,Research Programs,1967-09-30T00:00:00,Charlottesville,USA,22901,VA,Unaffiliated Independent Scholar,Individual,8140.0000,"{'Firstname': 'William', 'Lastname': 'Freehling', 'Institution': 'Unaffiliated Independent Scholar', 'City': {}, 'State': {}, 'Country': {}, 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,U.S. History,Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
638,FB-10113-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'French Literature'},1,Research Programs,1967-09-30T00:00:00,Irvine,USA,92697-1900,CA,"University of California, Irvine",University,8140.0000,"{'Firstname': 'Richard', 'Lastname': 'Regosin', 'Institution': 'University of California, Irvine', 'City': 'Irvine', 'State': 'CA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,French Literature,Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
639,FB-10115-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'U.S. History'},1,Research Programs,1967-09-30T00:00:00,Princeton,USA,08544,NJ,Princeton University,University,8140.0000,"{'Firstname': 'James', 'Lastname': 'McPherson', 'Institution': 'Princeton University', 'City': 'Princeton', 'State': 'NJ', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,U.S. History,Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
640,FB-10117-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'History, General'}",1,Research Programs,1967-09-30T00:00:00,Oxford,USA,45056-1602,OH,"Miami University, Oxford",University,8140.0000,"{'Firstname': 'Edwin', 'Lastname': 'Yamauchi', 'Institution': 'Miami University, Oxford', 'City': 'Oxford', 'State': 'OH', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"History, General",Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
641,FB-10121-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'Philosophy, General'}",1,Research Programs,1967-09-30T00:00:00,Boulder,USA,80309-0001,CO,"University of Colorado, Boulder",University,8140.0000,"{'Firstname': 'Leonard', 'Lastname': 'Boonin', 'Institution': 'University of Colorado, Boulder', 'City': 'Boulder', 'State': 'CO', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"Philosophy, General",Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
642,FB-10123-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'History, General'}",1,Research Programs,1967-09-30T00:00:00,Hamilton,USA,13346-1386,NY,Colgate University,Four-Year College,8140.0000,"{'Firstname': 'Briton', 'Lastname': 'Busch', 'Institution': 'Colgate University', 'City': 'Hamilton', 'State': 'NY', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"History, General",Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
643,FB-10131-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'History, General'}",1,Research Programs,1967-09-30T00:00:00,Queens,USA,11439-9000,NY,"St. John's University, New York",Four-Year College,8140.0000,"{'Firstname': 'William', 'Lastname': 'Griffin', 'Institution': ""St. John's University, New York"", 'City': 'Queens', 'State': 'NY', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"History, General",Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
644,FB-10133-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'Comparative Literature'},1,Research Programs,1967-09-30T00:00:00,Santa Cruz,USA,95064-1077,CA,"University of California, Santa Cruz",University,8140.0000,"{'Firstname': 'Baruch', 'Lastname': 'Hochman', 'Institution': 'Hebrew University', 'City': 'Jerusalem', 'State': 'ZZ', 'Country': 'Israel', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,Comparative Literature,Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
645,FB-10135-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'U.S. History'},1,Research Programs,1967-09-30T00:00:00,Orono,USA,04469-0001,ME,"University of Maine, Orono",University,8140.0000,"{'Firstname': 'Jerome', 'Lastname': 'Nadelhaft', 'Institution': 'University of Maine, Orono', 'City': 'Orono', 'State': 'ME', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,U.S. History,Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
646,FB-10137-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'Art History and Criticism'},1,Research Programs,1967-09-30T00:00:00,New York,USA,10012-1019,NY,New York University,Publishing,8140.0000,"{'Firstname': 'Lucy', 'Lastname': 'Sandler', 'Institution': 'New York University', 'City': 'New York', 'State': 'NY', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,Art History and Criticism,Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
647,FB-10141-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'Comparative Literature'},1,Research Programs,1967-09-30T00:00:00,Flushing,USA,11367-1597,NY,"CUNY Research Foundation, Queens College",Four-Year College,8140.0000,"{'Firstname': 'Barton', 'Lastname': 'Sholod', 'Institution': 'CUNY Research Foundation, Queens College', 'City': 'Flushing', 'State': 'NY', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,Comparative Literature,Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
648,FB-10147-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'English'},1,Research Programs,1967-09-30T00:00:00,Madison,USA,53706-1314,WI,"University of Wisconsin, Madison",University,8140.0000,"{'Firstname': 'Joseph', 'Lastname': 'Wiesenfarth', 'Institution': 'University of Wisconsin, Madison', 'City': 'Madison', 'State': 'WI', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,English,Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
649,FB-10153-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'History, General'}",1,Research Programs,1967-09-30T00:00:00,Sewanee,USA,37383-2000,TN,University of the South,Four-Year College,8140.0000,"{'Firstname': 'William', 'Lastname': 'Patterson', 'Institution': 'University of the South', 'City': 'Sewanee', 'State': 'TN', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"History, General",Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
650,FB-10159-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'Philosophy, General'}",1,Research Programs,1967-09-30T00:00:00,Minneapolis,USA,55455-0433,MN,"University of Minnesota, Twin Cities",Center For Advanced Study/Research Institute,8140.0000,"{'Firstname': 'Jasper', 'Lastname': 'Hopkins', 'Institution': 'University of Minnesota, Twin Cities', 'City': 'Minneapolis', 'State': 'MN', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"Philosophy, General",Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
651,FB-10161-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'U.S. History'},1,Research Programs,1967-09-30T00:00:00,Cincinnati,USA,45221-0001,OH,University of Cincinnati,University,8140.0000,"{'Firstname': 'Zane', 'Lastname': 'Miller', 'Institution': 'University of Cincinnati', 'City': 'Cincinnati', 'State': 'OH', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,U.S. History,Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
652,FB-10167-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'British Literature'},1,Research Programs,1967-09-30T00:00:00,Oberlin,USA,44074-1099,OH,Oberlin College,Four-Year College,8140.0000,"{'Firstname': 'David', 'Lastname': 'Young', 'Institution': 'Oberlin College', 'City': 'Oberlin', 'State': 'OH', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,British Literature,Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
653,FB-10169-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'U.S. History'},1,Research Programs,1967-09-30T00:00:00,Portland,USA,97202-8199,OR,Reed College,Four-Year College,8140.0000,"{'Firstname': 'John', 'Lastname': 'Tomsich', 'Institution': 'Reed College', 'City': 'Portland', 'State': 'OR', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,U.S. History,Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
654,FB-10176-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'Art History and Criticism'},1,Research Programs,1967-09-30T00:00:00,New Haven,USA,06510,CT,Yale University,Publishing,8140.0000,"{'Firstname': 'Anne', 'Lastname': 'Hanson', 'Institution': 'Yale University', 'City': 'New Haven', 'State': 'CT', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,Art History and Criticism,Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
655,FB-10182-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'Philosophy, General'}",1,Research Programs,1967-09-30T00:00:00,Edmonton,Canada,T6G 2H4,ZZ,University of Alberta,University,8140.0000,"{'Firstname': 'Martin', 'Lastname': 'Tweedale', 'Institution': 'University of Alberta', 'City': 'Edmonton', 'State': 'ZZ', 'Country': 'Canada', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"Philosophy, General",Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
656,FB-10184-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'Russian Literature'},1,Research Programs,1967-09-30T00:00:00,Waltham,USA,02453-2700,MA,Brandeis University,University,8140.0000,"{'Firstname': 'Margaret', 'Lastname': 'Dalton', 'Institution': 'Brandeis University', 'City': 'Waltham', 'State': 'MA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,Russian Literature,Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
657,FB-10192-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'U.S. History'},1,Research Programs,1967-09-30T00:00:00,Athens,USA,30602-0001,GA,University of Georgia,University,8140.0000,"{'Firstname': 'William', 'Lastname': 'Holmes', 'Institution': 'University of Georgia', 'City': 'Athens', 'State': 'GA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,U.S. History,Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
658,FB-10194-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'Philosophy, General'}",1,Research Programs,1967-09-30T00:00:00,Austin,USA,78712-0100,TX,"University of Texas, Austin",Four-Year College,8140.0000,"{'Firstname': 'Alexander', 'Lastname': 'Mourelatos', 'Institution': 'University of Texas, Austin', 'City': 'Austin', 'State': 'TX', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"Philosophy, General",Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
659,FB-10196-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'British Literature'},1,Research Programs,1967-09-30T00:00:00,Austin,USA,78712-0100,TX,"University of Texas, Austin",Four-Year College,8140.0000,"{'Firstname': 'John', 'Lastname': 'Velz', 'Institution': 'University of Texas, Austin', 'City': 'Austin', 'State': 'TX', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,British Literature,Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
660,FB-10198-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'U.S. History'},1,Research Programs,1967-09-30T00:00:00,Columbia,USA,29208-0001,SC,"University of South Carolina, Columbia",Four-Year College,8140.0000,"{'Firstname': 'Robert', 'Lastname': 'Weir', 'Institution': 'University of South Carolina, Columbia', 'City': 'Columbia', 'State': 'SC', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,U.S. History,Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
661,FB-10200-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'History, General'}",1,Research Programs,1967-09-30T00:00:00,Charlottesville,USA,22904-4195,VA,University of Virginia,University,8140.0000,"{'Firstname': 'Woodford', 'Lastname': 'McClellan', 'Institution': 'University of Virginia', 'City': 'Charlottesville', 'State': 'VA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"History, General",Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
662,FB-10202-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'Music History and Criticism'},1,Research Programs,1967-09-30T00:00:00,Morgantown,USA,26506,WV,West Virginia University,University,8140.0000,"{'Firstname': 'Barton', 'Lastname': 'Hudson', 'Institution': 'West Virginia University', 'City': 'Morgantown', 'State': 'WV', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,Music History and Criticism,Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
663,FB-10204-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'Interdisciplinary Studies, General'}",1,Research Programs,1967-09-30T00:00:00,Appleton,USA,54911-5798,WI,Lawrence University,Four-Year College,8140.0000,"{'Firstname': 'Alan', 'Lastname': 'Corre', 'Institution': 'University of Wisconsin Colleges', 'City': 'Madison', 'State': 'WI', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"Interdisciplinary Studies, General",Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
664,FB-10206-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'American Literature'},1,Research Programs,1967-09-30T00:00:00,New York,USA,10012-1019,NY,New York University,Publishing,8140.0000,"{'Firstname': 'James', 'Lastname': 'Tuttleton', 'Institution': 'New York University', 'City': 'New York', 'State': 'NY', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,American Literature,Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
665,FB-10208-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'Social Sciences, General'}",1,Research Programs,1967-09-30T00:00:00,Laramie,USA,82071-2001,WY,American Heritage Center of the University of Wyoming,Archives,8140.0000,"{'Firstname': 'Gene', 'Lastname': 'Gressley', 'Institution': 'American Heritage Center of the University of Wyoming', 'City': 'Laramie', 'State': 'WY', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"Social Sciences, General",Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
